date,nav,n_pos,ret
2025-03-21,1351234.3080750178,25,-0.02590004425655612
2025-03-24,1357595.6660870044,25,0.004707812682057444
2025-03-25,1339207.1184127666,25,-0.013544936930477314
2025-03-26,1340658.3815481437,0,0.0010836734030335027
2025-03-27,1340658.3815481437,0,0.0
2025-03-28,1340658.3815481437,0,0.0
2025-03-31,1340658.3815481437,0,0.0
2025-04-01,1340658.3815481437,0,0.0
2025-04-02,1335966.0925481438,1,-0.003499988561277867
2025-04-03,1357969.1925481437,1,0.016469804228363527
2025-04-07,1547809.8925481439,1,0.13979750132900737
2025-04-08,1520178.0925481438,1,-0.017852192399746225
2025-04-09,1506873.8925481439,1,-0.008751737750475885
2025-04-10,1468496.3925481439,1,-0.02546828914468957
2025-04-11,1445469.8925481439,1,-0.015680324525717326
2025-04-14,1410162.5925481438,1,-0.024426174617693808
2025-04-15,1406068.992548144,1,-0.002902927663541832
2025-04-16,1439329.492548144,1,0.02365495589211708
2025-04-17,1412209.3925481439,1,-0.018842176263606958
2025-04-22,1399416.8925481439,1,-0.00905850086219695
2025-04-23,1365132.992548144,1,-0.024498703840550085
2025-04-24,1375878.6925481437,1,0.007871540764641471
2025-04-25,1367179.7925481438,1,-0.006322432382384946
2025-04-28,1368203.1925481437,1,0.0007485482199034443
2025-04-29,1366156.3925481439,1,-0.0014959766291641197
2025-04-30,1357457.492548144,1,-0.006367426194723413
2025-05-02,1333919.2925481438,1,-0.01733991681449676
2025-05-06,1325732.0925481438,1,-0.006137702667423195
2025-05-07,1325220.3925481439,1,-0.0003859754190731479
2025-05-08,1319079.9925481437,1,-0.004633493443451542
2025-05-09,1314474.6925481437,1,-0.003491296984274417
2025-05-12,1273026.992548144,1,-0.03153175959565435
2025-05-13,1299123.6925481437,1,0.020499722435392664
2025-05-14,1269445.0925481438,1,-0.022845091787824567
2025-05-15,1279679.0925481438,1,0.008061790194846097
2025-05-16,1282237.5925481438,1,0.0019993293747617713
2025-05-19,1283772.6925481437,1,0.0011972040196928102
2025-05-20,1265351.4925481437,1,-0.014349269233508877
2025-05-21,1254547.9704481438,0,-0.008537961320331577
2025-05-22,1254547.9704481438,0,0.0
2025-05-23,1254547.9704481438,0,0.0
2025-05-26,1254547.9704481438,0,0.0
2025-05-27,1254547.9704481438,0,0.0
2025-05-28,1246353.0444267273,14,-0.006532174308559235
2025-05-29,1265258.6249521251,14,0.015168720139078662
2025-05-30,1272404.4552839277,14,0.005647723074855948
2025-06-02,1261044.2049555222,14,-0.008928175535090066
2025-06-03,1284654.219905908,14,0.018722591053989657
2025-06-04,1292091.2614181058,14,0.00578913874018383
2025-06-05,1293939.7083551646,14,0.001430585433284337
