date,nav,n_pos,ret
2025-04-16,835872.9287024324,7,-0.00530659589092719
2025-04-17,839915.9605701601,7,0.004836897725595479
2025-04-22,846828.4479767293,7,0.008229975058310357
2025-04-23,847396.4691112514,7,0.000670762934191993
2025-04-24,846622.4614640176,7,-0.0009133949402049257
2025-04-25,844970.0021434261,7,-0.0019518255135045903
2025-04-28,842367.2545239923,7,-0.003080284048938342
2025-04-29,843125.665727649,7,0.0009003331974071216
2025-04-30,842784.9577606595,7,-0.00040410105022181675
2025-05-02,844638.6208104047,7,0.0021994496136599206
2025-05-06,841374.7092219741,7,-0.0038642698877525694
2025-05-07,835733.618962877,7,-0.006704611152756779
2025-05-08,834898.9292817544,7,-0.0009987508725068928
2025-05-09,835825.414848542,7,0.0011096978739504326
2025-05-12,840421.117491548,7,0.005498400217752053
2025-05-13,839841.3795030878,7,-0.0006898184450558897
2025-05-14,841310.2719400037,0,0.0017490117452714227
2025-05-15,841310.2719400037,0,0.0
2025-05-16,841310.2719400037,0,0.0
2025-05-19,841310.2719400037,0,0.0
2025-05-20,841310.2719400037,0,0.0
2025-05-21,841310.2719400037,0,0.0
2025-05-22,841310.2719400037,0,0.0
2025-05-23,841310.2719400037,0,0.0
2025-05-26,841310.2719400037,0,0.0
2025-05-27,841310.2719400037,0,0.0
2025-05-28,841310.2719400037,0,0.0
2025-05-29,841310.2719400037,0,0.0
2025-05-30,841310.2719400037,0,0.0
2025-06-02,841310.2719400037,0,0.0
2025-06-03,841310.2719400037,0,0.0
2025-06-04,841310.2719400037,0,0.0
2025-06-05,841310.2719400037,0,0.0
2025-06-06,841310.2719400037,0,0.0
2025-06-09,841310.2719400037,0,0.0
2025-06-10,841310.2719400037,0,0.0
2025-06-11,841310.2719400037,0,0.0
2025-06-12,841310.2719400037,0,0.0
2025-06-13,841310.2719400037,0,0.0
2025-06-16,841310.2719400037,0,0.0
2025-06-17,841310.2719400037,0,0.0
2025-06-18,841310.2719400037,0,0.0
2025-06-19,841310.2719400037,0,0.0
2025-06-20,841310.2719400037,0,0.0
2025-06-23,841310.2719400037,0,0.0
2025-06-24,841310.2719400037,0,0.0
2025-06-25,835670.416736851,23,-0.006703656654693635
2025-06-26,836620.6665268551,23,0.001137110720892398
2025-06-27,843142.8438700608,23,0.007795859705787445
2025-06-30,846276.3754045465,23,0.0037164895097758777
2025-07-02,864346.5202186016,23,0.021352533686665787
2025-07-03,865953.4326617745,23,0.0018591067420119511
2025-07-04,863200.5991706837,23,-0.0031789625022088375
2025-07-07,864565.9643081093,23,0.0015817472077028771
2025-07-08,880301.9566732568,23,0.018201031517289357
2025-07-09,880744.0501472219,23,0.0005022066242312828
2025-07-10,889176.5188313571,23,0.009574255633887807
2025-07-11,890663.2541847673,23,0.0016720362289415203
2025-07-14,896625.5921062025,23,0.006694267326535996
2025-07-15,899281.630246432,23,0.0029622600153431655
2025-07-16,896524.0465441061,22,-0.0030664294805735626
2025-07-17,897092.4752801514,22,0.0006340362405630184
2025-07-18,901031.1861299487,22,0.004390529358266448
2025-07-21,946506.8975922167,22,0.05047074081596703
2025-07-22,943057.2367632024,22,-0.003644623021543558
2025-07-23,945285.0773817587,22,0.0023623599201707535
2025-07-24,956038.0288772917,22,0.011375353057848425
2025-07-25,945173.0263715663,22,-0.011364613307782823
2025-07-28,946813.3404315383,22,0.0017354643162732497
2025-07-29,957277.5512878378,22,0.011052031492849501
2025-07-30,953015.8018441602,22,-0.004451947544308554
2025-07-31,940694.656990608,22,-0.012928584006382526
2025-08-01,933087.480716745,22,-0.008086764623708165
2025-08-04,938604.0603849771,22,0.005912178420821368
2025-08-05,953564.2192306048,22,0.015938732290899704
2025-08-06,957786.941291777,22,0.004428356240735676
2025-08-07,957450.5557410861,0,-0.0003512112518856414
2025-08-08,957450.5557410861,0,0.0
2025-08-11,957450.5557410861,0,0.0
2025-08-12,957450.5557410861,0,0.0
2025-08-13,957450.5557410861,0,0.0
2025-08-14,957450.5557410861,0,0.0
2025-08-15,957450.5557410861,0,0.0
2025-08-18,957450.5557410861,0,0.0
2025-08-19,957450.5557410861,0,0.0
2025-08-20,957450.5557410861,0,0.0
2025-08-21,957450.5557410861,0,0.0
2025-08-22,957450.5557410861,0,0.0
2025-08-25,957450.5557410861,0,0.0
2025-08-26,957450.5557410861,0,0.0
2025-08-27,957450.5557410861,0,0.0
2025-08-28,957450.5557410861,0,0.0
2025-08-29,957450.5557410861,0,0.0
2025-09-01,957450.5557410861,0,0.0
2025-09-02,957450.5557410861,0,0.0
2025-09-03,957450.5557410861,0,0.0
2025-09-04,957450.5557410861,0,0.0
2025-09-05,957450.5557410861,0,0.0
2025-09-08,957450.5557410861,0,0.0
2025-09-09,957450.5557410861,0,0.0
2025-09-10,957450.5557410861,0,0.0
2025-09-11,957450.5557410861,0,0.0
2025-09-12,957450.5557410861,0,0.0
2025-09-15,957450.5557410861,0,0.0
2025-09-16,957450.5557410861,0,0.0
2025-09-17,957450.5557410861,0,0.0
2025-09-18,951494.477128292,8,-0.006220768871123661
2025-09-19,972250.5418551828,8,0.02181417257358631
2025-09-22,972257.9239980393,8,7.592840053805006e-06
2025-09-23,960368.9640190474,8,-0.01222819550814569
2025-09-24,967206.7950484595,8,0.007120004170893202
2025-09-25,977763.8719602233,8,0.010915015243699644
2025-09-26,967731.0761829122,8,-0.01026095979308106
2025-09-29,999080.5045652657,8,0.03239477283917269
2025-09-30,1009250.0193131646,8,0.010178874176234753
2025-10-02,1012135.8361408961,8,0.0028593676220045605
2025-10-03,1002915.8603425769,8,-0.009109425305474206
2025-10-06,989523.4035358536,8,-0.013353519807881686
2025-10-08,993582.8498383749,8,0.004102425761751238
2025-10-09,999984.4713929971,8,0.006442967041614622
2025-10-10,971273.2314140052,8,-0.02871168583147754
2025-10-13,948516.5389568618,7,-0.023429753565856637
2025-10-14,915960.5253414621,4,-0.03432308481537227
2025-10-15,929146.7853414621,4,0.01439610074362574
2025-10-16,927822.2953414621,4,-0.0014254905908255289
2025-10-17,910412.3953414621,4,-0.01876426131104425
2025-10-20,919998.1453414621,4,0.010529019649831106
2025-10-21,926488.5453414621,4,0.007054796830694876
2025-10-22,924328.2853414621,4,-0.0023316640134000144
2025-10-23,928154.3453414622,4,0.004139286940231024
2025-10-24,940928.8253414622,4,0.013763314328179233
2025-10-27,952309.8553414621,4,0.012095526987250915
2025-10-28,947334.335341462,4,-0.005224686032694659
2025-10-30,946988.5753414622,4,-0.00036498202070889274
2025-10-31,935984.1281414621,3,-0.011620464582724366
2025-11-03,932197.5981414621,3,-0.004045506634304585
2025-11-04,922130.0192414621,0,-0.010799833554679727
2025-11-05,922130.0192414621,0,0.0
2025-11-06,922130.0192414621,0,0.0
2025-11-07,922130.0192414621,0,0.0
2025-11-10,922130.0192414621,0,0.0
2025-11-11,922130.0192414621,0,0.0
2025-11-12,922130.0192414621,0,0.0
2025-11-13,922130.0192414621,0,0.0
2025-11-14,922130.0192414621,0,0.0
2025-11-17,922130.0192414621,0,0.0
2025-11-18,922130.0192414621,0,0.0
2025-11-19,922130.0192414621,0,0.0
2025-11-20,922130.0192414621,0,0.0
2025-11-21,922130.0192414621,0,0.0
2025-11-24,922130.0192414621,0,0.0
2025-11-25,922130.0192414621,0,0.0
2025-11-26,922130.0192414621,0,0.0
2025-11-27,922130.0192414621,0,0.0
2025-11-28,922130.0192414621,0,0.0
2025-12-01,922130.0192414621,0,0.0
2025-12-02,922130.0192414621,0,0.0
2025-12-03,922130.0192414621,0,0.0
2025-12-04,922130.0192414621,0,0.0
2025-12-05,922130.0192414621,0,0.0
2025-12-08,922130.0192414621,0,0.0
2025-12-09,922130.0192414621,0,0.0
2025-12-10,922130.0192414621,0,0.0
2025-12-11,922130.0192414621,0,0.0
2025-12-12,922130.0192414621,0,0.0
2025-12-15,922130.0192414621,0,0.0
2025-12-16,916966.3518514622,4,-0.005599717265736048
2025-12-17,934557.3918514623,4,0.019183953658148623
2025-12-18,937603.3718514623,4,0.0032592754886520137
2025-12-19,941177.4818514623,4,0.003811963680273811
2025-12-22,939118.8518514623,4,-0.0021872920248264816
2025-12-23,940176.6018514623,4,0.0011263217620587351
2025-12-24,937071.8818514623,4,-0.0033022732047212067
2025-12-29,934036.1918514622,4,-0.0032395487035660198
2025-12-30,932105.2118514623,4,-0.0020673502984636105
2025-12-31,923283.5918514623,4,-0.009464189114957722
2026-01-02,938492.8618514623,4,0.01647302100268111
2026-01-05,952863.4618514623,4,0.015312423337615622
2026-01-06,971732.4918514623,4,0.019802448887416224
2026-01-07,975941.6118514623,4,0.004331562477632334
2026-01-08,968581.0418514622,4,-0.007542018816101392
2026-01-09,975529.2718514622,4,0.00717361759086077
2026-01-12,978493.6818514622,4,0.0030387709375176986
2026-01-13,982043.1818514623,4,0.0036275144805062443
2026-01-14,981944.7918514623,4,-0.00010018907703679414
2026-01-15,982574.2318514623,4,0.000641013634598675
2026-01-16,992267.8818514622,4,0.009865565049201663
2026-01-19,996671.6818514622,4,0.004438116037559281
2026-01-20,1011488.0218514622,4,0.014865818172416168
2026-01-21,1005796.2818514622,4,-0.005627095800483817
2026-01-22,999662.3818514622,4,-0.00609855107906021
2026-01-23,998707.6218514623,4,-0.0009550824531694424
2026-01-26,990551.1818514622,4,-0.008166994845677844
2026-01-27,1003452.7818514622,4,0.0130246677167003
2026-01-28,1014714.2018514622,4,0.011222670566742199
2026-01-29,1027950.0218514622,4,0.013043889575852674
2026-01-30,1009902.8922114623,0,-0.01755642711840688
2026-02-02,1009902.8922114623,0,0.0
2026-02-03,1009902.8922114623,0,0.0
2026-02-04,1009902.8922114623,0,0.0
2026-02-05,1009902.8922114623,0,0.0
2026-02-06,1009902.8922114623,0,0.0
2026-02-09,1009902.8922114623,0,0.0
2026-02-10,1009902.8922114623,0,0.0
2026-02-11,1009902.8922114623,0,0.0
2026-02-12,1009902.8922114623,0,0.0
2026-02-13,1009902.8922114623,0,0.0
2026-02-16,1009902.8922114623,0,0.0
2026-02-20,1009902.8922114623,0,0.0
2026-02-23,1009902.8922114623,0,0.0
2026-02-24,1009902.8922114623,0,0.0
2026-02-25,1009902.8922114623,0,0.0
2026-02-26,1009902.8922114623,0,0.0
2026-02-27,1009902.8922114623,0,0.0
2026-03-02,1009902.8922114623,0,0.0
2026-03-03,1009902.8922114623,0,0.0
2026-03-04,1009902.8922114623,0,0.0
2026-03-05,1009902.8922114623,0,0.0
2026-03-06,1009902.8922114623,0,0.0
2026-03-09,1009902.8922114623,0,0.0
2026-03-10,1009902.8922114623,0,0.0
2026-03-11,1009902.8922114623,0,0.0
2026-03-12,1009902.8922114623,0,0.0
2026-03-13,1009902.8922114623,0,0.0
2026-03-16,1009902.8922114623,0,0.0
2026-03-17,1009902.8922114623,0,0.0
2026-03-18,1004248.2819354625,4,-0.0055991623745302865
2026-03-19,1014757.3499354625,4,0.010464611380510469
2026-03-20,1017526.8379354624,4,0.002729212062544839
2026-03-23,1003783.3779354624,4,-0.013506729736863843
2026-03-24,1024681.2579354624,4,0.0208191134256297
2026-03-25,1022872.9779354625,4,-0.0017647243823345482
2026-03-26,1008058.3579354624,4,-0.014483342819263334
2026-03-27,1020392.8779354624,4,0.01223591858834605
2026-03-30,1023623.9179354624,4,0.003166466632477105
2026-03-31,1024023.3579354624,4,0.00039022144070810505
2026-04-01,1027810.1979354623,4,0.0036980015842944525
2026-04-02,1024885.1579354624,4,-0.002845895094128692
2026-04-08,1029084.3379354624,4,0.004097220032397431
2026-04-09,1019710.4979354624,4,-0.009108913287715237
2026-04-10,1031264.5779354624,4,0.011330745366839645
2026-04-13,1042772.3979354624,4,0.011158940437029363
2026-04-14,1041605.8979354624,4,-0.0011186525480627596
2026-04-15,1042189.0179354624,4,0.0005598278592275907
2026-04-16,1053025.0179354623,4,0.010397346175711641
2026-04-17,1044786.4379354625,4,-0.00782372674882148
