fm_thr,rsi_w_coef,trend_filter,ta_rsi_sell,return,sharpe,max_dd,buy_cnt,sell_cnt,composite
5.0,0.3,0.6,72,-92.4209588332372,-1.3914874913589217,-94.13531533057922,973,122,-3.311629707532422
5.0,0.3,0.6,75,-92.49518672412754,-1.3963224613891454,-94.19276279131232,973,93,-3.315962874653421
3.0,0.15,0.8,72,-92.90827744908438,-1.3786765202781024,-94.58466810524659,1047,76,-3.322472935899512
5.0,0.25,0.8,72,-92.90827744908438,-1.3786765202781024,-94.58466810524659,1047,76,-3.322472935899512
5.0,0.25,0.8,78,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,41,-3.3283929153865763
5.0,0.25,0.8,82,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,29,-3.3283929153865763
5.0,0.25,0.8,75,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,55,-3.3283929153865763
3.0,0.15,0.8,75,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,55,-3.3283929153865763
3.0,0.15,0.8,78,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,41,-3.3283929153865763
3.0,0.15,0.8,82,-93.00927905283596,-1.385322962852072,-94.66178622022285,1047,29,-3.3283929153865763
7.0,0.3,1.0,82,-94.58554317644389,-1.4725468143812868,-95.86545385596541,1123,11,-3.4141813826137275
7.0,0.3,1.0,78,-94.58554317644389,-1.4725468143812868,-95.86545385596541,1123,14,-3.4141813826137275
7.0,0.3,1.0,75,-94.58554317644389,-1.4725468143812868,-95.86545385596541,1123,16,-3.4141813826137275
7.0,0.3,1.0,72,-94.58554317644389,-1.4725468143812868,-95.86545385596541,1123,17,-3.4141813826137275
3.0,0.2,0.6,78,-94.50885479175888,-1.5013589802465128,-95.82143578680487,1064,75,-3.4232735432117862
3.0,0.2,0.6,72,-94.57432458837508,-1.5113463721628737,-95.76120892219416,1064,146,-3.429051913282984
3.0,0.2,0.6,82,-94.60198708425672,-1.5091413935860718,-95.83834279709293,1064,51,-3.429231198353409
3.0,0.2,0.6,75,-94.65125562579738,-1.5177913256752587,-95.8212615319412,1064,104,-3.434117983639848
3.0,0.15,1.0,72,-96.41268091223967,-1.6140063231521142,-97.26061475334254,1268,76,-3.5297648008880635
5.0,0.25,1.0,72,-96.41268091223967,-1.6140063231521142,-97.26061475334254,1268,76,-3.5297648008880635
5.0,0.25,1.0,78,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,41,-3.533520826042787
5.0,0.25,1.0,82,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,29,-3.533520826042787
5.0,0.25,1.0,75,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,55,-3.533520826042787
3.0,0.15,1.0,78,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,41,-3.533520826042787
3.0,0.15,1.0,82,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,29,-3.533520826042787
3.0,0.15,1.0,75,-96.4593577683289,-1.6196292449685872,-97.29613166849505,1268,55,-3.533520826042787
5.0,0.3,0.8,78,-96.85408012504216,-1.6911127783278592,-97.62874086854228,1253,66,-3.574953737688035
5.0,0.3,0.8,72,-96.87850406357403,-1.69885444118748,-97.58444630778428,1253,122,-3.578650237305565
3.0,0.3,0.4,72,-96.59316891733701,-1.7294655426495606,-97.32740657902144,1106,204,-3.581563504316999
3.0,0.3,0.4,78,-96.62809884057465,-1.7262105519848352,-97.4339441945941,1106,119,-3.5816290185949557
5.0,0.3,0.8,75,-96.9350131858933,-1.7066602551731407,-97.62826655369018,1253,93,-3.5835992973071256
3.0,0.3,0.4,82,-96.65680827087274,-1.7292837700780808,-97.42248486653921,1106,92,-3.5836852107570323
3.0,0.3,0.4,75,-96.63504965466096,-1.7318154558306325,-97.37107355158358,1106,156,-3.5838908926268327
5.0,0.3,0.8,82,-97.10238050147827,-1.7471231766586313,-97.78718080888419,1253,43,-3.605282228134453
3.0,0.2,0.8,78,-97.8660566532269,-1.8064768502950859,-98.3811541006872,1349,75,-3.653715902016903
3.0,0.2,0.8,72,-97.89060834970898,-1.815576405181046,-98.35706469317302,1349,146,-3.658020006643207
3.0,0.2,0.8,75,-97.92131321449394,-1.8215058654454233,-98.38107160516579,1349,104,-3.6613849574284845
5.0,0.3,1.0,78,-98.22060879260552,-1.8528512596453772,-98.66288483051103,1458,66,-3.683747422127849
5.0,0.3,1.0,72,-98.24166274557521,-1.8618964956186437,-98.6434029009608,1458,122,-3.6879386893175963
3.0,0.25,0.6,72,-97.99762031001936,-1.88756231724571,-98.41014835396454,1311,175,-3.6901839812607586
5.0,0.3,1.0,75,-98.26641881130996,-1.8675785712704787,-98.66244758039355,1458,93,-3.6910113355886707
3.0,0.25,0.6,78,-98.02763434033415,-1.8920963405666278,-98.49888188792124,1311,95,-3.693164212100439
3.0,0.2,0.8,82,-98.12742836343689,-1.8855443881263243,-98.56064931940644,1349,51,-3.6937225541118557
3.0,0.25,0.6,75,-98.05045270483316,-1.900545890652078,-98.4768514625201,1311,130,-3.6971624917933856
5.0,0.3,1.0,82,-98.43835448915395,-1.9303067624379797,-98.8110175305708,1458,43,-3.721706392241523
3.0,0.25,0.6,82,-98.20721628995275,-1.9538377114319163,-98.61764916603394,1311,70,-3.723604520769451
3.0,0.2,1.0,78,-98.84885004153254,-2.0283399120371413,-99.10733397638,1573,75,-3.774123467989973
3.0,0.2,1.0,72,-98.86706318074023,-2.0388235105571493,-99.09828239982791,1573,146,-3.77883614684455
3.0,0.2,1.0,75,-98.87890483344763,-2.0430912242090415,-99.1075344709684,1573,104,-3.780926238099951
3.0,0.2,1.0,82,-98.89300793381489,-2.045830423205226,-99.13044645516048,1573,51,-3.7825137466620182
3.0,0.3,0.6,72,-98.9694801490492,-2.0796852922580586,-99.19400093616379,1507,204,-3.7985405241831907
3.0,0.3,0.6,75,-98.98176429905826,-2.08159656297754,-99.20674773151026,1507,156,-3.7997117973572943
3.0,0.3,0.6,78,-99.01059852709028,-2.094013151762892,-99.24920109817764,1507,119,-3.8056708198123985
3.0,0.25,0.8,78,-99.09942302991837,-2.1257674580353205,-99.30160597429473,1599,95,-3.8211944920345635
3.0,0.25,1.0,78,-99.15766906347201,-2.1288168554926643,-99.34360742552262,1701,95,-3.824287636377794
3.0,0.25,0.8,75,-99.12217929360759,-2.1399343010158067,-99.3012448011349,1599,130,-3.827542833617955
3.0,0.25,0.8,82,-99.13418420531063,-2.1431139988151298,-99.3198193998613,1599,70,-3.8292305838849545
3.0,0.25,0.8,72,-99.12813481645712,-2.145038039388091,-99.29448161746517,1599,175,-3.8297427051013453
3.0,0.25,1.0,75,-99.17915728054624,-2.14317286823461,-99.34338045737732,1701,130,-3.8306740070823624
3.0,0.25,1.0,82,-99.18993722720003,-2.1447235217375766,-99.3605960187672,1701,70,-3.831669313567333
3.0,0.3,0.6,82,-99.10142750209474,-2.153935086144695,-99.30926946999229,1507,92,-3.832544667930697
3.0,0.25,1.0,72,-99.19218692197752,-2.1516885708330675,-99.34340125322551,1701,175,-3.8344712397522294
3.0,0.3,0.8,78,-99.31118154230943,-2.2113662489715744,-99.46333349520778,1702,119,-3.8622719463435358
3.0,0.3,1.0,78,-99.38082294033525,-2.219725557934125,-99.52032133183903,1796,119,-3.8678758753792244
3.0,0.3,0.8,75,-99.32927697296896,-2.2260013088585553,-99.46353116979948,1702,156,-3.868669426241889
3.0,0.3,0.8,82,-99.33857041735845,-2.227698313818633,-99.47789322119446,1702,92,-3.8696701177117903
3.0,0.3,0.8,72,-99.33173839629812,-2.2300889045002474,-99.46325732002867,1702,204,-3.870377485649129
3.0,0.3,1.0,75,-99.39663763478234,-2.2339250196497162,-99.52006057424451,1796,156,-3.87402931862609
3.0,0.3,1.0,82,-99.40420433477458,-2.2348825661732494,-99.53226258775472,1796,92,-3.874675944275801
3.0,0.3,1.0,72,-99.39980932192593,-2.2385182404349195,-99.52060156684853,1796,204,-3.8759633805322915
